HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
6.429999828,2.477999926,3.838000059,1.350000024,2.497999907,1.036000013,6.683000088
6.631000042,2.746000051,3.980000019,1.279000044,2.650000095,1.126999974,6.612999916
7.434999943,2.678999901,4.547999859,1.031000018,2.802000046,1.065999985,6.612999916
7.636000156,2.545000076,4.903999805,1.065999985,2.740999937,1.036000013,6.894000053
8.572999954,2.678999901,5.472000122,0.852999985,2.862999916,1.004999995,7.105000019
9.243000031,2.411000013,6.289999962,0.958999991,2.862999916,1.036000013,6.964000225
7.971000195,2.678999901,5.329999924,0.958999991,2.740999937,1.156999946,6.964000225
8.104999542,2.344000101,5.650000095,1.065999985,2.588999987,1.156999946,7.034999847
8.171999931,2.344000101,5.68599987,0.995000005,2.618999958,1.036000013,6.894000053
8.706999779,2.27699995,6.254000187,0.958999991,2.528000116,0.975000024,6.472000122
8.975000381,2.27699995,6.324999809,0.958999991,2.437000036,0.944000006,6.472000122
8.975000381,2.142999887,6.43200016,0.816999972,2.467000008,0.913999975,6.40199995
9.31000042,2.009000063,6.610000134,0.782000005,2.618999958,0.944000006,6.40199995
9.444000244,2.344000101,6.681000233,0.816999972,2.710999966,1.004999995,6.40199995
9.645000458,2.27699995,6.71600008,0.816999972,2.832999945,1.097000003,6.330999851
9.31000042,2.142999887,6.71600008,0.745999992,2.650000095,0.975000024,6.330999851
9.175999641,2.075999975,6.573999882,0.782000005,2.618999958,0.944000006,6.40199995
9.243000031,2.142999887,6.467000008,0.782000005,2.650000095,1.004999995,6.261000156
8.840999603,2.210000038,6.254000187,0.745999992,2.497999907,0.975000024,5.979000092
8.706999779,2.142999887,6.289999962,0.782000005,2.437000036,0.944000006,6.050000191
8.572999954,3.013999939,6.254000187,1.527999997,2.315000057,0.975000024,6.190999985
9.041999817,3.013999939,6.43200016,1.70599997,2.193000078,0.913999975,6.612999916
8.305999756,2.947000027,6.361000061,1.527999997,2.131999969,0.913999975,6.823999882
9.779000282,3.214999914,6.71600008,1.56400001,2.345000029,0.913999975,6.894000053
9.645000458,3.348999977,6.610000134,1.812000036,2.375999928,0.944000006,6.823999882
10.31499958,3.617000103,7.676000118,1.741000056,2.193000078,0.944000006,7.105000019
9.979999542,3.617000103,7.498000145,1.91900003,2.28399992,1.004999995,7.456999779
10.7840004,3.88499999,8.38599968,2.131999969,2.375999928,1.036000013,7.245999813
12.6590004,4.421000004,7.960000038,2.486999989,4.751999855,1.401000023,6.964000225
13.12800026,4.421000004,8.173000336,2.381000042,4.568999767,1.340000033,6.752999783
12.85999966,4.354000092,7.853000164,1.883000016,4.598999977,1.371000051,6.261000156
13.19499969,4.554999828,8.137999535,2.203000069,4.568999767,1.401000023,6.261000156
12.99400043,4.622000217,8.38599968,2.486999989,4.416999817,1.401000023,6.261000156
12.59200001,4.21999979,8.137999535,2.415999889,4.416999817,1.432000041,6.823999882
12.99400043,4.554999828,8.456999779,2.415999889,4.447000027,1.432000041,6.752999783
11.11900043,3.214999914,7.143000126,1.457000017,4.203000069,1.309999943,6.823999882
11.72099972,3.617000103,7.177999973,1.883000016,4.203000069,1.340000033,7.105000019
12.05599976,4.487999916,7.782000065,2.025000095,4.203000069,1.371000051,7.034999847
11.05200005,3.282000065,6.857999802,1.491999984,4.172999859,1.309999943,7.245999813
10.91800022,3.48300004,6.681000233,1.491999984,4.172999859,1.218000054,7.315999985
11.78800011,4.622000217,8.102000237,2.451999903,4.234000206,1.340000033,7.386000156
11.38700008,3.684000015,6.361000061,1.457000017,4.234000206,1.371000051,7.52699995
11.45400047,4.085999966,7.639999866,2.203000069,4.263999939,1.340000033,7.386000156
12.25699997,4.354000092,7.427000046,1.77699995,4.234000206,1.371000051,7.668000221
10.64999962,3.549999952,6.361000061,1.031000018,4.203000069,1.279000044,7.668000221
12.05599976,4.21999979,7.888999939,2.025000095,4.203000069,1.340000033,7.105000019
11.72099972,4.019000053,7.532999992,2.061000109,4.324999809,1.462000012,7.315999985
11.18599987,4.21999979,7.177999973,2.025000095,4.386000156,1.401000023,7.737999916
12.79300022,4.21999979,7.639999866,1.953999996,4.477000237,1.432000041,7.456999779
12.52499962,4.622000217,7.710999966,2.131999969,4.659999847,1.462000012,7.386000156
12.32400036,4.019000053,7.532999992,2.203000069,4.751999855,1.523000002,7.456999779
14.19999981,5.157000065,9.416999817,2.486999989,4.934000015,1.462000012,7.456999779
13.73099995,4.822999954,8.777000427,1.953999996,5.117000103,1.462000012,7.456999779
13.9989996,4.756000042,8.102000237,1.883000016,5.208000183,1.491999984,7.386000156
12.92700005,4.956999779,7.782000065,2.451999903,5.208000183,1.552999973,7.52699995
12.45800018,4.889999866,7.071000099,2.345000029,5.147999763,1.523000002,7.668000221
11.98900032,4.756000042,6.857999802,1.77699995,5.026000023,1.613999963,8.020000458
10.44900036,4.354000092,5.507999897,2.415999889,4.813000202,1.613999963,7.879000187
8.505999565,4.622000217,3.197999954,2.415999889,5.026000023,1.674999952,8.159999847
9.913000107,4.085999966,4.65500021,2.239000082,5.086999893,1.644999981,8.020000458
8.975000381,3.684000015,6.573999882,2.239000082,2.588999987,1.248999953,7.879000187
8.640000343,4.756000042,5.507999897,2.984999895,2.710999966,1.218000054,8.230999947
7.769999981,4.68900013,4.370999813,2.914000034,3.411000013,1.552999973,8.512000084
7.234000206,4.287000179,3.730999947,2.451999903,3.229000092,1.552999973,8.300999641
6.429999828,4.554999828,3.552999973,2.948999882,2.894000053,1.552999973,8.300999641
4.354000092,3.88499999,1.315000057,2.309999943,3.015000105,1.432000041,8.37100029
6.229000092,4.554999828,3.127000093,3.411000013,2.772000074,1.401000023,8.020000458
-4.152999878,5.090000153,-7.249000072,2.842999935,3.015000105,1.491999984,8.159999847
6.09499979,3.818000078,3.375999928,3.127000093,2.650000095,1.279000044,8.159999847
4.421000004,4.622000217,1.491999984,2.700999975,2.710999966,1.340000033,8.020000458
-3.348999977,4.889999866,-6.894000053,2.878000021,2.862999916,1.401000023,8.020000458
-3.617000103,4.68900013,-6.71600008,3.092000008,3.015000105,1.340000033,8.090000153
4.889999866,4.554999828,1.598999977,2.878000021,3.229000092,1.248999953,8.159999847
3.415999889,4.487999916,0.391000003,2.878000021,3.259000063,1.309999943,8.159999847
2.210000038,3.818000078,-1.136999965,2.878000021,3.259000063,1.340000033,8.159999847
3.617000103,4.152999878,0.319999993,2.309999943,3.137000084,1.097000003,8.090000153
-0.335000008,3.415999889,-2.914000034,2.309999943,2.772000074,1.371000051,8.37100029
-1.875,3.148000002,-4.300000191,1.883000016,2.618999958,1.248999953,8.37100029
-0.536000013,3.148000002,-3.019999981,1.457000017,2.345000029,1.097000003,8.512000084
-4.287000179,1.340000033,-6.928999901,0.603999972,2.223999977,1.065999985,8.37100029
-2.142999887,2.545000076,-4.974999905,1.350000024,2.101999998,1.065999985,8.581999779
-7.836999893,2.27699995,-10.19900036,0.711000025,2.193000078,1.156999946,8.934000015
-13.39599991,4.487999916,-15.92000008,3.092000008,2.193000078,1.065999985,8.86400032
-11.18599987,4.019000053,-13.85900021,2.239000082,2.101999998,1.126999974,8.934000015
-9.31000042,3.013999939,-11.22900009,2.096999884,2.193000078,1.065999985,8.934000015
-9.645000458,3.549999952,-11.93999958,1.77699995,2.193000078,1.065999985,9.425999641
-11.31999969,3.415999889,-14.03600025,0.319999993,1.980000019,1.248999953,9.215000153
-6.296000004,2.746000051,-8.350999832,1.457000017,2.00999999,1.004999995,9.425999641
-9.51099968,2.880000114,-11.72700024,1.350000024,2.071000099,1.097000003,9.567000389
-6.96600008,2.678999901,-9.913999557,1.421000004,2.071000099,1.065999985,9.074999809
-1.875,3.013999939,-4.619999886,1.84800005,2.131999969,1.097000003,9.00399971
-9.578000069,3.013999939,-12.15299988,1.812000036,2.131999969,1.126999974,9.567000389
-8.305999756,3.148000002,-10.8739996,1.56400001,2.253999949,1.309999943,9.425999641
-6.96600008,3.148000002,-9.23900032,1.812000036,2.315000057,1.126999974,9.637999535
-4.756000042,3.013999939,-7,1.84800005,2.253999949,1.126999974,9.496999741
-4.756000042,2.678999901,-7.284999847,1.491999984,2.28399992,1.156999946,9.98900032
-1.273000002,2.545000076,-4.014999866,1.421000004,2.223999977,1.036000013,9.777999878
-2.27699995,2.947000027,-3.730999947,1.491999984,2.497999907,1.126999974,9.567000389
-0.469000012,2.812999964,-2.664999962,1.741000056,2.497999907,1.097000003,9.637999535
2.947000027,3.013999939,0.816999972,1.527999997,2.772000074,1.126999974,9.286000252
3.750999928,2.746000051,1.77699995,1.457000017,2.680000067,1.065999985,8.793000221
5.223999977,2.746000051,3.163000107,1.350000024,2.680000067,1.156999946,9.286000252
5.290999889,2.545000076,2.345000029,1.172999978,2.710999966,1.156999946,9.286000252
5.625999928,2.611999989,2.914000034,1.207999945,2.740999937,1.126999974,9.286000252
6.497000217,2.344000101,3.838000059,1.101999998,2.559000015,1.187999964,8.86400032
6.631000042,2.27699995,4.051000118,1.350000024,2.345000029,0.975000024,9.074999809
6.229000092,2.477999926,3.90899992,0.958999991,2.253999949,0.913999975,9.215000153
6.56400013,2.27699995,4.086999893,0.924000025,2.375999928,0.852999985,9.145000458
6.831999779,2.27699995,4.477000237,0.888000011,2.345000029,0.975000024,8.934000015
7.166999817,2.210000038,4.584000111,0.924000025,2.467000008,0.975000024,9.00399971
7.434999943,2.27699995,4.796999931,0.888000011,2.618999958,1.036000013,8.652999878
7.568999767,2.344000101,4.868000031,0.958999991,2.680000067,1.065999985,8.442000389
7.434999943,2.210000038,4.833000183,0.888000011,2.650000095,1.036000013,8.722999573
7.301000118,2.210000038,4.584000111,0.888000011,2.680000067,1.036000013,8.512000084
7.099999905,2.27699995,4.477000237,0.958999991,2.559000015,1.065999985,8.37100029
7.368000031,3.013999939,4.406000137,1.172999978,2.467000008,1.036000013,8.722999573
7.501999855,3.282000065,4.513000011,1.457000017,2.375999928,1.036000013,8.722999573
7.234000206,3.148000002,4.370999813,1.70599997,2.315000057,0.975000024,8.512000084
7.166999817,3.282000065,4.690999985,1.56400001,2.193000078,1.004999995,8.37100029
7.434999943,3.282000065,5.472000122,1.99000001,2.315000057,1.004999995,8.442000389
8.371999741,3.750999928,5.899000168,2.131999969,2.193000078,0.975000024,8.37100029
8.171999931,3.415999889,5.828000069,2.167999983,2.193000078,0.975000024,8.230999947
7.234000206,3.282000065,4.796999931,1.883000016,2.101999998,0.944000006,7.879000187
9.31000042,4.622000217,7.106999874,3.127000093,2.101999998,0.944000006,8.230999947
10.7840004,5.894000053,6.183000088,2.842999935,4.477000237,2.405999899,7.948999882
11.65499973,4.956999779,6.894000053,2.630000114,4.630000114,1.432000041,7.809000015
11.38700008,4.889999866,7.355999947,2.700999975,4.568999767,1.432000041,7.668000221
10.7840004,3.549999952,6.183000088,1.70599997,4.447000027,1.462000012,8.300999641
11.72099972,4.287000179,7.214000225,2.914000034,4.538000107,1.432000041,8.442000389
12.45800018,5.223999977,7.81799984,2.842999935,4.355999947,1.432000041,7.879000187
12.6590004,5.223999977,7.782000065,2.914000034,4.477000237,1.491999984,7.879000187
12.85999966,5.357999802,8.031000137,2.948999882,4.507999897,1.552999973,7.879000187
11.18599987,3.88499999,6.502999783,1.99000001,4.416999817,1.491999984,7.809000015
12.45800018,5.090000153,7.639999866,2.486999989,4.447000027,1.491999984,7.948999882
12.59200001,5.492000103,7.853000164,3.411000013,4.416999817,1.462000012,7.809000015
11.65499973,4.889999866,6.965000153,2.415999889,4.295000076,1.491999984,7.809000015
12.18999958,4.354000092,7.461999893,2.381000042,4.447000027,1.491999984,8.159999847
11.85499954,4.487999916,7.427000046,2.486999989,4.507999897,1.491999984,8.020000458
12.05599976,5.223999977,7.355999947,2.984999895,4.447000027,1.552999973,8.159999847
10.38199997,4.554999828,6.040999889,2.664999962,4.416999817,1.583999991,7.809000015
11.05200005,4.822999954,6.894000053,2.664999962,4.477000237,1.462000012,7.737999916
11.31999969,4.822999954,6.467000008,2.273999929,4.507999897,1.674999952,8.159999847
12.05599976,4.487999916,7.143000126,2.630000114,4.721000195,1.583999991,8.090000153
11.52099991,5.090000153,7.427000046,3.092000008,4.721000195,1.523000002,7.948999882
11.72099972,4.354000092,7.177999973,2.025000095,4.598999977,1.432000041,8.159999847
12.32400036,4.487999916,7.390999794,2.167999983,4.721000195,1.432000041,8.020000458
12.79300022,4.68900013,8.137999535,2.523000002,4.842999935,1.401000023,8.020000458
12.92700005,4.085999966,8.137999535,2.167999983,5.026000023,1.432000041,7.948999882
14.19999981,5.223999977,8.137999535,2.273999929,5.390999794,1.583999991,7.597000122
12.59200001,4.152999878,7.143000126,2.309999943,5.390999794,1.644999981,7.879000187
11.85499954,4.554999828,6.751999855,2.203000069,5.208000183,1.491999984,7.597000122
11.5880003,5.223999977,6.751999855,2.736000061,5.177999973,1.432000041,8.159999847
11.5880003,4.956999779,6.467000008,2.736000061,5.177999973,1.613999963,8.230999947
8.371999741,4.019000053,3.447000027,1.812000036,5.177999973,1.76699996,8.581999779
7.099999905,3.750999928,1.741000056,1.953999996,5.238999844,1.735999942,8.722999573
3.415999889,3.013999939,0.603999972,1.953999996,2.772000074,1.218000054,8.512000084
1.473999977,2.947000027,-1.741000056,1.031000018,2.894000053,1.371000051,8.512000084
0.201000005,3.214999914,-2.594000101,1.279000044,3.075999975,1.552999973,8.512000084
-0.736999989,2.947000027,-4.725999832,1.031000018,3.197999954,1.613999963,8.581999779
-3.282000065,3.214999914,-6.289999962,1.421000004,3.075999975,1.523000002,9.074999809
-4.354000092,2.477999926,-7.676000118,0.958999991,2.528000116,1.432000041,9.00399971
-6.362999916,2.611999989,-9.345999718,1.101999998,2.710999966,1.340000033,8.934000015
-7.903999805,3.148000002,-10.73200035,1.031000018,2.559000015,1.279000044,9.286000252
-8.907999992,3.214999914,-11.47799969,1.491999984,2.528000116,1.340000033,9.074999809
-10.18099976,3.08100009,-12.79300022,1.457000017,2.650000095,1.248999953,9.00399971
-10.98499966,3.818000078,-13.43200016,1.741000056,2.588999987,1.248999953,8.934000015
-11.31999969,4.019000053,-14.17800045,2.061000109,2.618999958,1.218000054,9.00399971
-11.25300026,3.818000078,-14.74699974,1.91900003,2.832999945,1.340000033,9.00399971
-11.45400047,3.88499999,-15.06700039,1.99000001,3.137000084,1.340000033,8.86400032
-12.99400043,4.152999878,-15.84899998,1.812000036,3.046000004,1.248999953,9.074999809
-13.32900047,3.818000078,-16.20400047,2.131999969,3.075999975,1.156999946,9.074999809
-13.73099995,4.019000053,-16.98600006,2.203000069,2.924000025,1.126999974,9.074999809
-13.12800026,3.415999889,-16.06200027,1.598999977,2.772000074,1.340000033,9.074999809
-15.3380003,3.88499999,-18.33600044,1.350000024,2.559000015,1.340000033,9.145000458
-14.13300037,3.818000078,-17.16300011,1.457000017,2.467000008,1.340000033,9.567000389
-16.74500084,4.152999878,-19.50900078,1.491999984,2.437000036,1.432000041,9.567000389
-16.40999985,4.21999979,-19.36700058,1.207999945,2.740999937,1.401000023,9.567000389
-11.98900032,2.812999964,-14.81799984,0.319999993,2.497999907,1.279000044,9.777999878
-16.47699928,3.88499999,-18.86899948,1.63499999,2.223999977,1.279000044,10.13000011
-15.67300034,4.68900013,-18.01600075,2.096999884,2.28399992,1.371000051,10.19999981
-13.9989996,4.889999866,-16.62999916,2.415999889,2.405999899,1.340000033,10.48200035
-13.93200016,4.554999828,-16.31100082,1.953999996,2.163000107,1.309999943,10.27099991
-13.06099987,4.152999878,-15.63500023,2.061000109,2.193000078,1.309999943,10.83300018
-12.45800018,4.287000179,-14.3920002,2.594000101,2.163000107,1.340000033,11.04399967
-11.92199993,4.889999866,-14.17800045,2.239000082,2.28399992,1.279000044,10.90400028
-7.032999992,3.88499999,-12.26000023,1.99000001,4.751999855,1.735999942,11.5369997
-11.05200005,4.487999916,-13.71700001,2.451999903,2.375999928,1.340000033,11.60700035
-9.31000042,3.282000065,-12.72200012,2.025000095,2.375999928,1.340000033,12.02900028
-9.578000069,3.549999952,-11.97500038,1.883000016,2.528000116,1.371000051,12.17000008
-1.20599997,4.287000179,-6.183000088,1.527999997,4.903999805,2.588999987,12.10000038
-3.951999903,3.415999889,-9.380999565,1.63499999,4.873000145,1.85800004,12.17000008
-0.870999992,3.88499999,-6.324999809,1.70599997,4.782000065,1.797000051,12.17000008
0.602999985,3.282000065,-4.19299984,1.101999998,4.934000015,1.735999942,12.02900028
1.072000027,2.812999964,-1.63499999,1.243999958,2.740999937,1.309999943,12.17000008
3.415999889,2.611999989,0.497000009,1.172999978,2.772000074,1.248999953,12.38099957
4.354000092,2.477999926,0.711000025,1.172999978,2.862999916,1.218000054,12.31099987
5.022999763,3.013999939,1.812000036,1.669999957,3.107000113,1.279000044,11.88899994
5.625999928,2.947000027,2.381000042,1.491999984,3.137000084,0.975000024,11.32600021
5.492000103,2.746000051,2.914000034,1.457000017,3.046000004,1.036000013,10.90400028
6.497000217,2.947000027,3.269000053,1.491999984,3.046000004,1.218000054,10.55200005
5.559000015,2.812999964,3.802000046,1.527999997,2.862999916,1.187999964,10.48200035
7.636000156,2.880000114,4.903999805,1.279000044,2.832999945,1.156999946,10.69299984
7.434999943,2.746000051,4.547999859,1.243999958,2.710999966,1.126999974,10.69299984
8.171999931,2.746000051,5.258999825,1.136999965,2.740999937,1.126999974,10.90400028
8.43900013,2.947000027,5.436999798,1.421000004,2.924000025,1.218000054,10.48200035
8.572999954,2.947000027,5.614999771,1.56400001,2.832999945,1.156999946,10.19999981
8.907999992,2.812999964,5.934000015,1.315000057,3.167999983,1.218000054,10.27099991
9.109000206,2.880000114,5.828000069,1.315000057,3.107000113,1.248999953,10.27099991
9.041999817,2.880000114,5.828000069,1.279000044,3.046000004,1.218000054,10.06000042
8.975000381,2.746000051,5.791999817,1.279000044,3.107000113,1.279000044,10.13000011
8.572999954,2.27699995,5.472000122,0.142000005,3.015000105,1.218000054,10.13000011
9.979999542,3.08100009,7.214000225,1.741000056,2.802000046,1.156999946,10.27099991
10.11400032,3.08100009,7.461999893,1.77699995,2.650000095,1.156999946,10.19999981
10.71700001,3.549999952,7.676000118,1.669999957,2.618999958,1.156999946,10.13000011
9.845999718,3.148000002,7.284999847,1.63499999,2.588999987,1.097000003,9.777999878
9.979999542,3.415999889,7.390999794,2.025000095,2.437000036,1.126999974,9.777999878
13.39599991,5.157000065,10.8380003,3.233999968,2.467000008,1.036000013,9.848999977
13.59700012,5.69299984,10.97999954,3.552999973,2.437000036,1.097000003,9.848999977
13.19499969,5.357999802,10.94499969,3.375999928,2.315000057,1.065999985,9.708000183
12.52499962,5.357999802,10.5539999,3.660000086,2.223999977,0.944000006,9.848999977
13.86499977,6.362999916,11.01599979,4.441999912,2.223999977,1.097000003,10.13000011
13.59700012,6.229000092,11.01599979,4.406000137,2.163000107,1.036000013,9.918999672
13.59700012,6.429999828,11.51299953,4.370999813,2.131999969,1.065999985,10.13000011
12.92700005,5.157000065,10.6960001,3.696000099,2.071000099,1.004999995,10.06000042
11.31999969,4.889999866,8.812999725,3.482000113,2.071000099,1.036000013,9.777999878
12.05599976,4.956999779,9.666000366,3.660000086,2.071000099,0.944000006,9.637999535
12.45800018,5.022999763,10.58899975,3.411000013,2.040999889,1.036000013,9.848999977
13.52999973,5.894000053,11.44200039,4.513000011,2.040999889,0.975000024,9.777999878
13.06099987,5.157000065,10.5539999,3.660000086,1.980000019,0.975000024,9.777999878
13.32900047,6.229000092,11.58399963,4.406000137,1.980000019,0.975000024,9.708000183
13.4630003,6.09499979,11.15799999,4.263999939,1.949000001,0.975000024,9.425999641
13.52999973,6.09499979,11.37100029,4.122000217,2.101999998,1.036000013,9.496999741
13.12800026,6.229000092,11.15799999,4.157999992,2.040999889,0.975000024,9.637999535
13.66399956,6.296000004,11.40699959,4.584000111,2.071000099,1.004999995,9.496999741
11.85499954,5.827000141,10.09200001,4.335000038,2.101999998,1.065999985,9.777999878
12.85999966,6.09499979,10.9090004,4.300000191,2.315000057,1.126999974,9.848999977
11.5880003,4.756000042,9.416999817,3.127000093,2.28399992,1.097000003,9.496999741
12.6590004,5.492000103,10.12699986,3.980000019,2.101999998,1.097000003,9.777999878
11.85499954,5.157000065,9.345999718,3.375999928,2.375999928,1.156999946,9.777999878
11.78800011,5.425000191,8.847999573,3.625,2.467000008,1.218000054,9.708000183
11.52099991,4.889999866,9.131999969,3.305000067,2.467000008,1.279000044,9.637999535
13.93200016,5.69299984,10.625,4.19299984,2.680000067,1.309999943,9.637999535
12.12300014,4.21999979,9.23900032,2.878000021,2.894000053,1.279000044,9.355999947
13.9989996,5.69299984,10.7670002,3.339999914,3.046000004,1.309999943,9.496999741
14.13300037,5.559000015,10.94499969,3.339999914,3.167999983,1.309999943,9.215000153
11.98900032,4.822999954,9.06099987,2.559000015,3.259000063,1.309999943,9.355999947
13.12800026,5.290999889,9.666000366,3.305000067,3.197999954,1.371000051,9.145000458
12.12300014,5.827000141,9.204000473,3.339999914,3.015000105,1.432000041,9.567000389
10.31499958,5.157000065,7.355999947,2.984999895,2.984999895,1.462000012,9.777999878
11.11900043,5.492000103,7.923999786,3.482000113,3.289999962,1.432000041,10.13000011
7.769999981,5.157000065,4.868000031,3.447000027,3.229000092,1.552999973,10.13000011
8.171999931,4.956999779,5.366000175,3.944000006,3.197999954,1.70599997,10.3409996
8.907999992,5.290999889,5.472000122,3.980000019,3.229000092,1.491999984,10.69299984
6.296000004,6.027999878,2.736000061,3.305000067,3.503000021,1.491999984,10.76299953
2.27699995,4.956999779,-0.497000009,3.339999914,3.259000063,1.583999991,10.62199974
2.812999964,5.69299984,-0.497000009,3.696000099,3.441999912,1.552999973,10.41100025
-0.536000013,5.760000229,-3.625,3.339999914,3.289999962,1.644999981,10.19999981
-1.674000025,4.956999779,-4.762000084,3.339999914,3.137000084,1.735999942,10.3409996
-3.818000078,5.559000015,-6.644999981,3.163000107,3.319999933,1.462000012,10.55200005
-6.631000042,4.287000179,-10.12699986,1.386000037,3.137000084,1.644999981,10.62199974
-7.703000069,4.956999779,-11.37100029,2.486999989,2.772000074,1.552999973,10.3409996
-8.907999992,4.487999916,-12.18900013,2.594000101,3.015000105,1.491999984,10.48200035
-9.913000107,4.756000042,-12.93500042,2.381000042,3.107000113,1.491999984,10.06000042
-9.444000244,4.622000217,-13.50300026,2.772000074,3.441999912,1.491999984,10.27099991
-10.04699993,4.622000217,-13.75199986,2.878000021,3.471999884,1.552999973,10.48200035
-10.85099983,5.625999928,-14.42700005,3.197999954,3.471999884,1.613999963,10.62199974
-11.05200005,5.69299984,-14.4630003,3.625,3.654999971,1.613999963,10.62199974
-11.65499973,5.559000015,-14.78299999,2.914000034,3.441999912,1.552999973,10.3409996
-12.6590004,5.760000229,-16.02599907,3.447000027,3.349999905,1.462000012,10.27099991
-13.52999973,5.022999763,-16.55900002,2.806999922,2.984999895,1.491999984,10.27099991
-14.53499985,4.487999916,-17.6609993,2.025000095,2.862999916,1.462000012,10.55200005
-13.93200016,5.357999802,-17.37700081,3.019999981,2.862999916,1.583999991,10.83300018
-14.13300037,4.956999779,-17.44799995,2.878000021,2.832999945,1.523000002,10.97399998
-13.73099995,5.357999802,-16.91500092,2.806999922,2.772000074,1.491999984,11.39599991
-12.85999966,5.157000065,-16.41699982,2.948999882,3.015000105,1.491999984,11.32600021
-12.59200001,5.625999928,-15.70600033,2.914000034,2.954999924,1.70599997,11.5369997
-12.85999966,4.622000217,-16.13299942,2.984999895,2.802000046,1.552999973,12.02900028
-12.32400036,4.822999954,-15.35099983,3.019999981,2.680000067,1.462000012,11.88899994
-11.11900043,5.425000191,-13.78800011,3.588999987,2.467000008,1.432000041,11.67800045
-10.51599979,4.822999954,-13.28999996,3.055999994,2.497999907,1.156999946,12.10000038
-9.51099968,5.290999889,-12.54399967,3.055999994,2.588999987,1.340000033,13.08500004
-9.376999855,4.822999954,-12.33100033,2.914000034,2.740999937,1.432000041,12.94400024
-8.640000343,4.085999966,-11.90400028,2.523000002,2.680000067,1.432000041,13.08500004
-7.032999992,4.554999828,-10.12699986,2.451999903,2.650000095,1.432000041,13.57699966
-6.162000179,4.21999979,-9.380999565,2.203000069,2.680000067,1.432000041,13.8579998
-5.760000229,3.818000078,-8.38599968,2.309999943,2.740999937,1.371000051,14.21000004
-3.08100009,4.956999779,-5.96999979,3.339999914,2.740999937,1.462000012,14.35099983
-2.075999975,4.822999954,-4.584000111,3.375999928,2.710999966,1.371000051,14.27999973
-1.473999977,4.487999916,-4.370999813,2.559000015,2.832999945,1.523000002,14.49100018
0.067000002,4.21999979,-2.948999882,2.700999975,2.924000025,1.340000033,14.42099953
1.473999977,4.152999878,-0.995000005,2.594000101,3.046000004,1.432000041,14.06900024
3.549999952,4.085999966,0.782000005,2.523000002,3.137000084,1.462000012,13.50699997
5.090000153,3.88499999,1.77699995,2.239000082,3.167999983,1.523000002,13.29599953
6.162000179,3.88499999,2.914000034,2.167999983,3.197999954,1.523000002,13.71800041
7.434999943,3.88499999,4.300000191,2.025000095,3.229000092,1.491999984,13.71800041
7.099999905,3.549999952,4.051000118,1.527999997,3.015000105,1.279000044,13.9289999
7.501999855,3.415999889,4.547999859,1.457000017,2.924000025,1.309999943,13.22500038
7.769999981,3.282000065,4.833000183,1.669999957,2.894000053,1.309999943,12.23999977
7.769999981,2.947000027,4.974999905,1.457000017,2.832999945,1.309999943,12.02900028
8.104999542,3.08100009,5.081999779,1.315000057,2.954999924,1.279000044,12.02900028
8.572999954,3.214999914,5.543000221,1.56400001,3.046000004,1.309999943,11.74800014
8.840999603,3.148000002,5.756999969,1.491999984,3.075999975,1.248999953,11.81799984
9.51099968,3.214999914,6.218999863,1.56400001,3.289999962,1.279000044,11.74800014
9.845999718,3.214999914,6.467000008,1.56400001,3.349999905,1.340000033,11.67800045
9.979999542,3.214999914,6.467000008,1.491999984,3.381000042,1.279000044,11.46700001
9.845999718,3.348999977,6.43200016,1.491999984,3.381000042,1.340000033,11.32600021
9.979999542,3.48300004,6.644999981,1.77699995,3.259000063,1.309999943,10.97399998
11.25300026,3.282000065,8.137999535,1.883000016,3.259000063,1.309999943,11.04399967
12.18999958,4.152999878,8.56400013,1.84800005,3.137000084,1.279000044,11.04399967
11.38700008,4.287000179,8.493000031,2.381000042,2.984999895,1.279000044,10.83300018
12.32400036,4.019000053,8.954999924,2.167999983,2.832999945,1.248999953,10.83300018
12.39099979,4.622000217,9.451999664,2.486999989,2.984999895,1.279000044,10.90400028
12.72599983,5.157000065,10.23400021,3.305000067,2.772000074,1.065999985,10.83300018
13.86499977,5.894000053,10.94499969,3.802000046,2.772000074,1.187999964,11.11499977
12.6590004,4.956999779,9.87899971,3.163000107,2.710999966,1.218000054,11.11499977
13.4630003,5.894000053,10.8380003,3.90899992,2.618999958,1.156999946,11.18500042
14.86999989,5.960999966,9.984999657,3.055999994,4.965000153,1.462000012,11.04399967
15.06999969,6.296000004,10.73200035,3.802000046,4.965000153,1.552999973,10.97399998
15.27099991,5.960999966,10.02099991,3.552999973,4.903999805,1.583999991,10.90400028
15.53899956,6.56400013,10.3409996,3.552999973,4.903999805,2.437000036,11.18500042
14.80300045,6.09499979,10.16300011,3.233999968,4.782000065,1.735999942,11.04399967
14.13300037,5.69299984,10.12699986,3.411000013,4.782000065,1.613999963,10.83300018
14.80300045,5.894000053,10.3760004,3.411000013,4.782000065,1.613999963,10.83300018
15.60599995,6.296000004,11.30000019,3.944000006,4.721000195,1.613999963,10.76299953
16.00799942,6.631000042,10.6960001,3.980000019,4.659999847,1.523000002,10.97399998
14.53499985,5.223999977,9.274999619,3.411000013,4.630000114,1.491999984,10.90400028
15.67300034,6.831999779,11.79800034,4.619999886,4.568999767,1.523000002,11.04399967
16.54400063,5.960999966,11.76200008,4.690999985,4.598999977,1.552999973,10.90400028
